strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
optimized,50000000000000000000,1,49998500000000000000,30000,False,3,30000000000000000,142105263157894736,50000000000,50000000000000000000,optimized_1aea67da-cdc5-4e97-b22a-30524938f52b.json,1aea67da-cdc5-4e97-b22a-30524938f52b
greedy,50000000000000000000,1,49994000000000000000,30000,False,8,89999999999999984,207894736842105248,200000000000,50000000000000000000,greedy_8e8c21a5-031d-4204-b675-2d1541308eb6.json,8e8c21a5-031d-4204-b675-2d1541308eb6
greedy,50000000000000000000,1,49994000000000000000,30000,False,5,59999999999999992,207894736842105248,200000000000,50000000000000000000,greedy_0d2c09b2-3dec-40d3-8904-34179d65861d.json,0d2c09b2-3dec-40d3-8904-34179d65861d
uniform,20000000000000000000,5,99997000000000000000,150000,False,22,49999999999999992,194736842105263168,20000000000,100000000000000000000,uniform_4dc2b662-253a-4541-8977-af90a8d46581.json,4dc2b662-253a-4541-8977-af90a8d46581
greedy,100000000000000000000,1,99997000000000000000,30000,False,4,49999999999999992,260526315789473664,100000000000,100000000000000000000,greedy_0f944645-2aec-4740-a7e9-df7a6fbac63d.json,0f944645-2aec-4740-a7e9-df7a6fbac63d
greedy,200000000000000000000,1,199999700000000000000,30000,False,5,59999999999999992,221052631578947328,10000000000,200000000000000000000,greedy_62d97cf3-e782-461f-bd0b-bc1f4c183c5d.json,62d97cf3-e782-461f-bd0b-bc1f4c183c5d
optimized,200000000000000000000,1,199997000000000000000,30000,False,3,30000000000000000,221052631578947328,100000000000,200000000000000000000,optimized_7e1cb139-e74b-47f9-a540-f8cb5270429e.json,7e1cb139-e74b-47f9-a540-f8cb5270429e
optimized,50000000000000000000,1,49994000000000000000,30000,False,12,129999999999999984,194736842105263168,200000000000,50000000000000000000,optimized_30ea5274-e380-4414-bca8-8f9916d9b034.json,30ea5274-e380-4414-bca8-8f9916d9b034
greedy,100000000000000000000,1,99997000000000000000,30000,False,8,89999999999999984,63157894736842104,100000000000,100000000000000000000,greedy_d575cc31-01e9-4611-ae30-f1d46d4dd910.json,d575cc31-01e9-4611-ae30-f1d46d4dd910
uniform,20000000000000000000,5,99970000000000000000,150000,False,9,19999999999999996,300000000000000000,200000000000,100000000000000000000,uniform_6b24fe13-507d-4a04-bdce-bc12845b0fcd.json,6b24fe13-507d-4a04-bdce-bc12845b0fcd
greedy,100000000000000000000,1,99997000000000000000,30000,False,8,89999999999999984,286842105263157888,100000000000,100000000000000000000,greedy_080345ae-efce-42e0-a8f7-1bdd2dfce92e.json,080345ae-efce-42e0-a8f7-1bdd2dfce92e
optimized,50000000000000000000,1,49997000000000000000,30000,False,3,39999999999999992,102631578947368416,100000000000,50000000000000000000,optimized_dd92b7dc-5329-4fc7-9774-1d058af882ef.json,dd92b7dc-5329-4fc7-9774-1d058af882ef
uniform,40000000000000000000,5,199997000000000000000,150000,False,14,30000000000000000,234210526315789472,20000000000,200000000000000000000,uniform_c7032226-40a6-439f-866d-3ae34547c51c.json,c7032226-40a6-439f-866d-3ae34547c51c
greedy,100000000000000000000,1,99999400000000000000,30000,False,12,129999999999999984,128947368421052640,20000000000,100000000000000000000,greedy_9e69a0e1-7818-485f-9add-ce7002c6fe1e.json,9e69a0e1-7818-485f-9add-ce7002c6fe1e
greedy,10000000000000000000,1,9998500000000000000,30000,False,7,79999999999999984,128947368421052640,50000000000,10000000000000000000,greedy_f9094627-f818-41c1-8b65-3f8bfb773a0a.json,f9094627-f818-41c1-8b65-3f8bfb773a0a
optimized,200000000000000000000,1,199999700000000000000,30000,False,9,99999999999999984,207894736842105248,10000000000,200000000000000000000,optimized_a0ab8124-8709-456f-a576-8699c01310cd.json,a0ab8124-8709-456f-a576-8699c01310cd
uniform,10000000000000000000,5,49997000000000000000,150000,False,34,79999999999999984,142105263157894736,20000000000,50000000000000000000,uniform_44a3d7c2-a3b1-47e1-b27c-08e7d4ec06c3.json,44a3d7c2-a3b1-47e1-b27c-08e7d4ec06c3
optimized,200000000000000000000,1,199999700000000000000,30000,False,11,119999999999999984,286842105263157888,10000000000,200000000000000000000,optimized_f1cd181c-1389-471c-8c0b-6a23f45108a9.json,f1cd181c-1389-471c-8c0b-6a23f45108a9
greedy,50000000000000000000,1,49999400000000000000,30000,False,9,99999999999999984,300000000000000000,20000000000,50000000000000000000,greedy_fba6c217-d68e-454d-80b8-a0bd84efef8c.json,fba6c217-d68e-454d-80b8-a0bd84efef8c
uniform,40000000000000000000,5,199985000000000000000,150000,False,52,139999999999999984,155263157894736832,100000000000,200000000000000000000,uniform_e9fbc04e-77dc-48f4-a31e-62cfb80444dd.json,e9fbc04e-77dc-48f4-a31e-62cfb80444dd
optimized,50000000000000000000,1,49998500000000000000,30000,False,3,30000000000000000,300000000000000000,50000000000,50000000000000000000,optimized_916f8904-22f6-4c00-8826-587360c88384.json,916f8904-22f6-4c00-8826-587360c88384
greedy,50000000000000000000,1,49999400000000000000,30000,False,3,39999999999999992,168421052631578944,20000000000,50000000000000000000,greedy_d6387b95-9ca2-4a3a-911d-3fa8db4480a6.json,d6387b95-9ca2-4a3a-911d-3fa8db4480a6
greedy,50000000000000000000,1,49998500000000000000,30000,False,11,119999999999999984,142105263157894736,50000000000,50000000000000000000,greedy_08ac8a5d-c7d9-49e4-b9aa-52f0be933136.json,08ac8a5d-c7d9-49e4-b9aa-52f0be933136
uniform,10000000000000000000,5,49997000000000000000,150000,False,37,89999999999999984,128947368421052640,20000000000,50000000000000000000,uniform_86237fbe-3c81-4502-b33f-ff4f2dafa3e4.json,86237fbe-3c81-4502-b33f-ff4f2dafa3e4
greedy,100000000000000000000,1,99994000000000000000,30000,False,10,109999999999999968,247368421052631584,200000000000,100000000000000000000,greedy_4be681e6-fd47-47a5-8ad7-41498eeb901d.json,4be681e6-fd47-47a5-8ad7-41498eeb901d
optimized,100000000000000000000,1,99997000000000000000,30000,False,7,79999999999999984,128947368421052640,100000000000,100000000000000000000,optimized_db8e1f2b-84c8-459b-881a-cf4fad23970f.json,db8e1f2b-84c8-459b-881a-cf4fad23970f
optimized,100000000000000000000,1,99994000000000000000,30000,False,15,150000000000000000,115789473684210528,200000000000,100000000000000000000,optimized_231bfa63-3c78-4ab4-8cbe-9c51cbf190fa.json,231bfa63-3c78-4ab4-8cbe-9c51cbf190fa
uniform,2000000000000000000,5,9998500000000000000,150000,False,34,79999999999999984,234210526315789472,10000000000,10000000000000000000,uniform_212518af-2c6b-4803-b0d5-d0f1f55155cb.json,212518af-2c6b-4803-b0d5-d0f1f55155cb
greedy,200000000000000000000,1,199997000000000000000,30000,False,11,119999999999999984,247368421052631584,100000000000,200000000000000000000,greedy_8193e9ed-259e-4896-b262-427709964a6e.json,8193e9ed-259e-4896-b262-427709964a6e
optimized,200000000000000000000,1,199994000000000000000,30000,False,7,79999999999999984,194736842105263168,200000000000,200000000000000000000,optimized_4abb71dd-8ddc-4346-b4f4-506d12acc7bc.json,4abb71dd-8ddc-4346-b4f4-506d12acc7bc
optimized,100000000000000000000,1,99999700000000000000,30000,False,15,150000000000000000,63157894736842104,10000000000,100000000000000000000,optimized_88a914e2-1952-4bc7-b903-3fbe14ece685.json,88a914e2-1952-4bc7-b903-3fbe14ece685
optimized,50000000000000000000,1,49997000000000000000,30000,False,4,49999999999999992,247368421052631584,100000000000,50000000000000000000,optimized_1c4b567a-6d4e-498e-9482-b0fc85cf3cae.json,1c4b567a-6d4e-498e-9482-b0fc85cf3cae
optimized,10000000000000000000,1,9998500000000000000,30000,False,10,109999999999999968,76315789473684208,50000000000,10000000000000000000,optimized_033824b7-aad4-4fbc-8609-8b2974480424.json,033824b7-aad4-4fbc-8609-8b2974480424
uniform,10000000000000000000,5,49998500000000000000,150000,False,30,69999999999999992,102631578947368416,10000000000,50000000000000000000,uniform_914bffc3-ce4d-4c12-815c-1f6a67c5c7f0.json,914bffc3-ce4d-4c12-815c-1f6a67c5c7f0
greedy,100000000000000000000,1,99999400000000000000,30000,False,5,59999999999999992,194736842105263168,20000000000,100000000000000000000,greedy_23afe2b8-17ac-48f4-95c2-c4cf295bbc2c.json,23afe2b8-17ac-48f4-95c2-c4cf295bbc2c
greedy,100000000000000000000,1,99999700000000000000,30000,False,1,10000000000000000,115789473684210528,10000000000,100000000000000000000,greedy_e56f50c4-f104-4db8-a0a8-9ab0fdd3268c.json,e56f50c4-f104-4db8-a0a8-9ab0fdd3268c
uniform,40000000000000000000,5,199997000000000000000,150000,False,30,69999999999999992,221052631578947328,20000000000,200000000000000000000,uniform_6290c026-2425-4dfd-a10c-c4984e040f8e.json,6290c026-2425-4dfd-a10c-c4984e040f8e
optimized,50000000000000000000,1,49999400000000000000,30000,False,4,49999999999999992,115789473684210528,20000000000,50000000000000000000,optimized_ae648ac0-634d-4a7e-9bd9-e38e728a7223.json,ae648ac0-634d-4a7e-9bd9-e38e728a7223
greedy,10000000000000000000,1,9999400000000000000,30000,False,3,39999999999999992,128947368421052640,20000000000,10000000000000000000,greedy_25fa2e37-a8f8-4dc9-b0f2-a5dae0f36713.json,25fa2e37-a8f8-4dc9-b0f2-a5dae0f36713
greedy,100000000000000000000,1,99994000000000000000,30000,False,13,139999999999999984,63157894736842104,200000000000,100000000000000000000,greedy_c5683d76-c3f9-44bd-a4d7-96c6de9abf9e.json,c5683d76-c3f9-44bd-a4d7-96c6de9abf9e
uniform,40000000000000000000,5,199998500000000000000,150000,False,34,79999999999999984,221052631578947328,10000000000,200000000000000000000,uniform_347d5f75-1781-4f05-a40a-9b01b5368e75.json,347d5f75-1781-4f05-a40a-9b01b5368e75
greedy,100000000000000000000,1,99999700000000000000,30000,False,13,139999999999999984,194736842105263168,10000000000,100000000000000000000,greedy_5a3e268a-535b-47df-8f82-46dd5cfe505a.json,5a3e268a-535b-47df-8f82-46dd5cfe505a
greedy,10000000000000000000,1,9999400000000000000,30000,False,9,99999999999999984,273684210526315744,20000000000,10000000000000000000,greedy_d4a73674-8b6b-48b0-8737-9bf03cf14691.json,d4a73674-8b6b-48b0-8737-9bf03cf14691
greedy,200000000000000000000,1,199994000000000000000,30000,False,8,89999999999999984,300000000000000000,200000000000,200000000000000000000,greedy_c570822d-2ca2-4b25-94d3-67cfd4e34518.json,c570822d-2ca2-4b25-94d3-67cfd4e34518
greedy,50000000000000000000,1,49994000000000000000,30000,False,1,10000000000000000,89473684210526320,200000000000,50000000000000000000,greedy_9f73aa23-506c-42d7-81d3-013a96640cbd.json,9f73aa23-506c-42d7-81d3-013a96640cbd
uniform,40000000000000000000,5,199997000000000000000,150000,False,4,10000000000000000,102631578947368416,20000000000,200000000000000000000,uniform_04ecf1d4-2001-488f-bb34-0c51e657dd82.json,04ecf1d4-2001-488f-bb34-0c51e657dd82
greedy,100000000000000000000,1,99997000000000000000,30000,False,10,109999999999999968,181578947368421056,100000000000,100000000000000000000,greedy_487d6769-a308-43cb-8cbb-9ea8754e7628.json,487d6769-a308-43cb-8cbb-9ea8754e7628
uniform,2000000000000000000,5,9985000000000000000,150000,False,55,150000000000000000,300000000000000000,100000000000,10000000000000000000,uniform_f91842cd-b6ca-4463-90b8-7be688fe4999.json,f91842cd-b6ca-4463-90b8-7be688fe4999
uniform,10000000000000000000,5,49992500000000000000,150000,False,47,119999999999999984,260526315789473664,50000000000,50000000000000000000,uniform_0339d4f5-8a47-4b13-9954-4d29a79d5a71.json,0339d4f5-8a47-4b13-9954-4d29a79d5a71
uniform,40000000000000000000,5,199997000000000000000,150000,False,4,10000000000000000,286842105263157888,20000000000,200000000000000000000,uniform_87cd60ca-325f-4d5a-9c78-f22a1d3de6ec.json,87cd60ca-325f-4d5a-9c78-f22a1d3de6ec
greedy,10000000000000000000,1,9998500000000000000,30000,False,12,129999999999999984,273684210526315744,50000000000,10000000000000000000,greedy_9a5a02b3-a920-47d7-9289-84a76d073e1d.json,9a5a02b3-a920-47d7-9289-84a76d073e1d
uniform,40000000000000000000,5,199992500000000000000,150000,False,18,39999999999999992,155263157894736832,50000000000,200000000000000000000,uniform_fcc0c95f-71d6-4a35-aa5a-e8a0ddc4373d.json,fcc0c95f-71d6-4a35-aa5a-e8a0ddc4373d
uniform,20000000000000000000,5,99970000000000000000,150000,False,52,139999999999999984,194736842105263168,200000000000,100000000000000000000,uniform_079c4790-3c14-44ae-aa5b-abed617be044.json,079c4790-3c14-44ae-aa5b-abed617be044
uniform,10000000000000000000,5,49970000000000000000,150000,False,14,30000000000000000,260526315789473664,200000000000,50000000000000000000,uniform_90bc2a06-85ed-4907-bcd8-5487736ac8dd.json,90bc2a06-85ed-4907-bcd8-5487736ac8dd
greedy,50000000000000000000,1,49998500000000000000,30000,False,1,19999999999999996,207894736842105248,50000000000,50000000000000000000,greedy_4ad03401-360b-440b-bca1-5ed5924c8efb.json,4ad03401-360b-440b-bca1-5ed5924c8efb
optimized,100000000000000000000,1,99994000000000000000,30000,False,7,79999999999999984,286842105263157888,200000000000,100000000000000000000,optimized_ffe4cea5-715a-49db-9617-86ce4bf9f502.json,ffe4cea5-715a-49db-9617-86ce4bf9f502
uniform,2000000000000000000,5,9985000000000000000,150000,False,52,139999999999999984,155263157894736832,100000000000,10000000000000000000,uniform_0a7deea9-dde2-4b4d-8e56-41f4a1223e71.json,0a7deea9-dde2-4b4d-8e56-41f4a1223e71
greedy,50000000000000000000,1,49997000000000000000,30000,False,7,79999999999999984,128947368421052640,100000000000,50000000000000000000,greedy_d062e910-dfa4-4059-af42-8400cbf3a8f8.json,d062e910-dfa4-4059-af42-8400cbf3a8f8
uniform,40000000000000000000,5,199970000000000000000,150000,False,52,139999999999999984,300000000000000000,200000000000,200000000000000000000,uniform_e134c2db-d367-4982-ab23-0310c0246205.json,e134c2db-d367-4982-ab23-0310c0246205
optimized,200000000000000000000,1,199994000000000000000,30000,False,4,49999999999999992,260526315789473664,200000000000,200000000000000000000,optimized_484868f5-1b1e-4e6a-bc7b-3f7df5bdb077.json,484868f5-1b1e-4e6a-bc7b-3f7df5bdb077
greedy,100000000000000000000,1,99999700000000000000,30000,False,12,129999999999999984,247368421052631584,10000000000,100000000000000000000,greedy_c9ed1197-7dd6-4ff6-88c4-4cf55685c94f.json,c9ed1197-7dd6-4ff6-88c4-4cf55685c94f
optimized,10000000000000000000,1,9994000000000000000,30000,False,5,59999999999999992,128947368421052640,200000000000,10000000000000000000,optimized_10c4c42c-b244-4783-9756-86c6f6e4ef72.json,10c4c42c-b244-4783-9756-86c6f6e4ef72
uniform,2000000000000000000,5,9992500000000000000,150000,False,26,59999999999999992,300000000000000000,50000000000,10000000000000000000,uniform_17cfbd2a-d605-456c-bc0a-c6f02db9c680.json,17cfbd2a-d605-456c-bc0a-c6f02db9c680
greedy,200000000000000000000,1,199997000000000000000,30000,False,13,139999999999999984,63157894736842104,100000000000,200000000000000000000,greedy_e4f2be30-6507-4438-9e7d-78ec6fe607c1.json,e4f2be30-6507-4438-9e7d-78ec6fe607c1
uniform,20000000000000000000,5,99985000000000000000,150000,False,18,39999999999999992,260526315789473664,100000000000,100000000000000000000,uniform_b9bb14be-2efb-4fb7-95e2-62e666247b66.json,b9bb14be-2efb-4fb7-95e2-62e666247b66
uniform,10000000000000000000,5,49998500000000000000,150000,False,30,69999999999999992,181578947368421056,10000000000,50000000000000000000,uniform_6f9085bf-ec0e-449f-b7c0-1d1309fc9e86.json,6f9085bf-ec0e-449f-b7c0-1d1309fc9e86
uniform,10000000000000000000,5,49992500000000000000,150000,False,55,150000000000000000,286842105263157888,50000000000,50000000000000000000,uniform_4ab6b09f-8721-4d52-922a-b0e184c1f312.json,4ab6b09f-8721-4d52-922a-b0e184c1f312
uniform,20000000000000000000,5,99992500000000000000,150000,False,40,99999999999999984,115789473684210528,50000000000,100000000000000000000,uniform_4eeac3e4-660a-4a04-9428-365f70fe6260.json,4eeac3e4-660a-4a04-9428-365f70fe6260
optimized,10000000000000000000,1,9998500000000000000,30000,False,1,10000000000000000,142105263157894736,50000000000,10000000000000000000,optimized_bad4b784-6030-4165-ab7b-f2e06faebe17.json,bad4b784-6030-4165-ab7b-f2e06faebe17
uniform,40000000000000000000,5,199998500000000000000,150000,False,44,109999999999999968,89473684210526320,10000000000,200000000000000000000,uniform_c730cb13-575f-4412-bba8-a1fcdc3dfc57.json,c730cb13-575f-4412-bba8-a1fcdc3dfc57
uniform,40000000000000000000,5,199970000000000000000,150000,False,55,150000000000000000,89473684210526320,200000000000,200000000000000000000,uniform_953d48dd-60dc-4c21-a792-93a4696e0b9a.json,953d48dd-60dc-4c21-a792-93a4696e0b9a
uniform,20000000000000000000,5,99985000000000000000,150000,False,40,99999999999999984,168421052631578944,100000000000,100000000000000000000,uniform_10e5736d-44a4-4b9c-949b-7c43d9f6c654.json,10e5736d-44a4-4b9c-949b-7c43d9f6c654
optimized,200000000000000000000,1,199997000000000000000,30000,False,8,89999999999999984,247368421052631584,100000000000,200000000000000000000,optimized_554c48a6-4863-44a9-aea3-32d8d3c81183.json,554c48a6-4863-44a9-aea3-32d8d3c81183
uniform,10000000000000000000,5,49998500000000000000,150000,False,37,89999999999999984,168421052631578944,10000000000,50000000000000000000,uniform_8867f051-b779-4c5b-9a63-ab361102c056.json,8867f051-b779-4c5b-9a63-ab361102c056
uniform,40000000000000000000,5,199970000000000000000,150000,False,26,59999999999999992,50000000000000000,200000000000,200000000000000000000,uniform_e2ca28f5-bbeb-4fa7-8df3-63b9833bf97a.json,e2ca28f5-bbeb-4fa7-8df3-63b9833bf97a
optimized,100000000000000000000,1,99997000000000000000,30000,False,15,150000000000000000,234210526315789472,100000000000,100000000000000000000,optimized_58f2ab7c-844c-4e2e-8260-048b2644c709.json,58f2ab7c-844c-4e2e-8260-048b2644c709
greedy,100000000000000000000,1,99998500000000000000,30000,False,8,89999999999999984,181578947368421056,50000000000,100000000000000000000,greedy_d81be5ba-7d02-4fe6-9622-b9ba7a8c9396.json,d81be5ba-7d02-4fe6-9622-b9ba7a8c9396
uniform,20000000000000000000,5,99985000000000000000,150000,False,37,89999999999999984,142105263157894736,100000000000,100000000000000000000,uniform_2c5fd4be-bf03-4f53-8721-8f1905bbb08e.json,2c5fd4be-bf03-4f53-8721-8f1905bbb08e
optimized,10000000000000000000,1,9994000000000000000,30000,False,9,99999999999999984,260526315789473664,200000000000,10000000000000000000,optimized_e59c4a55-ac70-454c-aea1-bdee25b6e418.json,e59c4a55-ac70-454c-aea1-bdee25b6e418
uniform,2000000000000000000,5,9970000000000000000,150000,False,30,69999999999999992,115789473684210528,200000000000,10000000000000000000,uniform_484452a4-24e9-4361-bbba-27760b834c9a.json,484452a4-24e9-4361-bbba-27760b834c9a
uniform,40000000000000000000,5,199997000000000000000,150000,False,40,99999999999999984,155263157894736832,20000000000,200000000000000000000,uniform_df596f11-5a51-4771-af19-2553086f8199.json,df596f11-5a51-4771-af19-2553086f8199
