strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
uniform,20,5,0,150000,False,77,2.55e+17,5e+17,1.0,1000.0,uniform_d0ecf08f-8e8f-4de5-9ce6-2049697ad94c.json,d0ecf08f-8e8f-4de5-9ce6-2049697ad94c
uniform,20,5,80,150000,False,4,,,,,uniform_3d1ec43f-2ddb-4e99-8c60-ef9bf274e493.json,3d1ec43f-2ddb-4e99-8c60-ef9bf274e493
uniform,20,5,80,150000,False,4,,,,,uniform_23d2041e-d9c5-4589-b490-900e8ae56a27.json,23d2041e-d9c5-4589-b490-900e8ae56a27
greedy,100,1,100,30000,False,50,5e+17,2.55e+17,177.0,1000.0,greedy_a7c3f46e-edb2-4ed6-b8a9-4c8fb259e4be.json,a7c3f46e-edb2-4ed6-b8a9-4c8fb259e4be
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,177.0,1000.0,greedy_93eb6189-422d-42aa-a57b-9c210c975f16.json,93eb6189-422d-42aa-a57b-9c210c975f16
optimized,100,1,200,30000,False,1,,,,,optimized_5253053d-cc55-4f4b-ae9d-a3ccf75e4e81.json,5253053d-cc55-4f4b-ae9d-a3ccf75e4e81
optimized,100,1,0,30000,False,50,5e+17,5e+17,31.0,1000000.0,optimized_577834b5-9d09-4c6c-9762-1359e13aace8.json,577834b5-9d09-4c6c-9762-1359e13aace8
optimized,100,1,200,30000,False,13,1.325e+17,1.325e+17,31.0,100000.0,optimized_2960ab05-5cfa-4a1a-b30c-77bca2c011f8.json,2960ab05-5cfa-4a1a-b30c-77bca2c011f8
uniform,20,5,80,150000,False,4,,,,,uniform_3779f842-744a-4cf1-9045-bd237fc80de2.json,3779f842-744a-4cf1-9045-bd237fc80de2
uniform,20,5,80,150000,False,4,,,,,uniform_1b066208-5b14-4d2f-88c9-71dbebc06458.json,1b066208-5b14-4d2f-88c9-71dbebc06458
greedy,100,1,100,30000,False,1,,,,,greedy_6e0df8aa-ca50-428b-a9ac-66255568b120.json,6e0df8aa-ca50-428b-a9ac-66255568b120
greedy,100,1,100,30000,False,1,0.5,0.255,177.0,1000.0,greedy_971e666e-bcbd-46db-87e4-af593b9127eb.json,971e666e-bcbd-46db-87e4-af593b9127eb
uniform,20,5,80,150000,False,4,,,,,uniform_9abf5687-620d-4b82-b199-e11fbe46e03b.json,9abf5687-620d-4b82-b199-e11fbe46e03b
greedy,100,1,0,30000,False,37,3.775e+17,2.55e+17,5.0,100000.0,greedy_4e1128cc-f552-4387-a9b0-7b31eb75a820.json,4e1128cc-f552-4387-a9b0-7b31eb75a820
uniform,20,5,0,150000,False,4,1e+16,3.775e+17,1000.0,100000.0,uniform_3b0620f4-1f44-4b6e-9268-c2d52bba4d45.json,3b0620f4-1f44-4b6e-9268-c2d52bba4d45
optimized,100,1,200,30000,False,1,,,,,optimized_1d9bcb9e-3a6c-4a80-badd-c87fc63966e1.json,1d9bcb9e-3a6c-4a80-badd-c87fc63966e1
optimized,100,1,200,30000,False,1,,,,,optimized_f4f08fbe-5094-40ad-bd03-2b264f4147f9.json,f4f08fbe-5094-40ad-bd03-2b264f4147f9
greedy,100,1,100,30000,False,37,3.775e+17,5e+17,31.0,10000000.0,greedy_81e698bb-faba-4a4e-ba6a-03c76e9dfb09.json,81e698bb-faba-4a4e-ba6a-03c76e9dfb09
optimized,100,1,200,30000,False,1,,,,,optimized_8fc05492-6ff8-44c9-bd87-73da1d355e55.json,8fc05492-6ff8-44c9-bd87-73da1d355e55
optimized,100,1,200,30000,False,1,0.5,0.01,5.0,10000.0,optimized_528a04ee-59df-498f-8438-75d096a57518.json,528a04ee-59df-498f-8438-75d096a57518
greedy,100,1,100,30000,False,1,,,,,greedy_04d55030-5596-4ec8-9917-4b32e1da6309.json,04d55030-5596-4ec8-9917-4b32e1da6309
uniform,20,5,80,150000,False,4,,,,,uniform_b6346e32-6521-4067-9841-3bf7ce59edbf.json,b6346e32-6521-4067-9841-3bf7ce59edbf
greedy,100,1,0,30000,False,37,3.775e+17,1.325e+17,31.0,1000.0,greedy_41cc8cf3-719b-4a01-974a-f5da2bebc11b.json,41cc8cf3-719b-4a01-974a-f5da2bebc11b
greedy,100,1,100,30000,False,1,,,,,greedy_46c50daf-bec6-49af-adc6-b058deb27ee9.json,46c50daf-bec6-49af-adc6-b058deb27ee9
uniform,20,5,80,150000,False,90,3.775e+17,2.55e+17,5.0,10000000.0,uniform_3b682baa-1183-4fa1-b007-648d063632a9.json,3b682baa-1183-4fa1-b007-648d063632a9
optimized,100,1,200,30000,False,1,,,,,optimized_e91ca407-bb80-42f9-a4ad-02963dd1f1fe.json,e91ca407-bb80-42f9-a4ad-02963dd1f1fe
greedy,100,1,100,30000,False,37,3.775e+17,5e+17,1000.0,1000000.0,greedy_cfe78666-3fa0-46fd-9d9c-e8589ce9ec8b.json,cfe78666-3fa0-46fd-9d9c-e8589ce9ec8b
greedy,100,1,100,30000,False,1,,,,,greedy_379f5ad3-26a7-41e7-83b0-07e87869a0be.json,379f5ad3-26a7-41e7-83b0-07e87869a0be
greedy,100,1,100,30000,False,1,,,,,greedy_6fd5146b-0aeb-499b-af59-50db00c453a5.json,6fd5146b-0aeb-499b-af59-50db00c453a5
optimized,100,1,200,30000,False,1,1e+16,2.55e+17,31.0,1000000.0,optimized_befe2c85-133c-4764-831a-fb672706560d.json,befe2c85-133c-4764-831a-fb672706560d
uniform,20,5,80,150000,False,4,,,,,uniform_a9dc6ff5-e418-46db-b06f-e704925055ee.json,a9dc6ff5-e418-46db-b06f-e704925055ee
greedy,100,1,100,30000,False,1,,,,,greedy_c347bd09-4977-49e5-b6b0-f7e3e49d44ed.json,c347bd09-4977-49e5-b6b0-f7e3e49d44ed
optimized,100,1,200,30000,False,1,0.1325,0.01,1.0,1000.0,optimized_641bb291-19c7-4290-8314-5d681240417b.json,641bb291-19c7-4290-8314-5d681240417b
uniform,20,5,80,150000,False,96,5e+17,5e+17,5.0,1000.0,uniform_ef61b04c-59fb-41fe-8964-51885b88dec1.json,ef61b04c-59fb-41fe-8964-51885b88dec1
greedy,100,1,100,30000,False,25,2.55e+17,2.55e+17,31.0,10000000.0,greedy_aee5ffc2-9dbf-44c4-9c18-7678b44d0c88.json,aee5ffc2-9dbf-44c4-9c18-7678b44d0c88
greedy,100,1,0,30000,False,50,5e+17,3.775e+17,1000.0,100000.0,greedy_6c7b2845-f061-4aee-9eb9-888d059fa9b7.json,6c7b2845-f061-4aee-9eb9-888d059fa9b7
uniform,20,5,80,150000,False,4,,,,,uniform_defcbbb1-1c82-4d59-9cb0-5cfc1221fcc5.json,defcbbb1-1c82-4d59-9cb0-5cfc1221fcc5
greedy,100,1,100,30000,False,1,,,,,greedy_68e8b3a0-c41a-4e59-b9b1-ad8eac53f859.json,68e8b3a0-c41a-4e59-b9b1-ad8eac53f859
uniform,20,5,80,150000,False,4,,,,,uniform_dd8ff0c3-9fba-42dc-96f7-2561a7c117cd.json,dd8ff0c3-9fba-42dc-96f7-2561a7c117cd
optimized,100,1,200,30000,False,1,,,,,optimized_b9b41467-1b0f-4834-a958-2b97419e60b0.json,b9b41467-1b0f-4834-a958-2b97419e60b0
optimized,100,1,200,30000,False,1,0.5,0.5,31.0,100000.0,optimized_8b248ea6-8026-4686-bf83-a0e9165774cc.json,8b248ea6-8026-4686-bf83-a0e9165774cc
greedy,100,1,100,30000,False,1,,,,,greedy_fa5ee75e-43a9-49b5-aac6-09c59ff3ad0e.json,fa5ee75e-43a9-49b5-aac6-09c59ff3ad0e
optimized,100,1,200,30000,False,25,2.55e+17,5e+17,1.0,1000.0,optimized_d5daa011-d4fa-4b5d-8ce9-f8834081f15a.json,d5daa011-d4fa-4b5d-8ce9-f8834081f15a
greedy,100,1,100,30000,False,13,1.325e+17,1.325e+17,1.0,10000000.0,greedy_683a7657-fd9f-4ba8-8284-15a067455d81.json,683a7657-fd9f-4ba8-8284-15a067455d81
greedy,100,1,100,30000,False,1,0.01,0.5,5.0,10000.0,greedy_d21bd833-5be5-4500-ad32-6e5a57454849.json,d21bd833-5be5-4500-ad32-6e5a57454849
optimized,100,1,200,30000,False,1,,,,,optimized_26178047-1eb9-45f3-826d-dc617a3bc652.json,26178047-1eb9-45f3-826d-dc617a3bc652
greedy,100,1,100,30000,False,1,0.1325,0.01,1000.0,10000000.0,greedy_8fde97da-1fc4-44ed-983a-f0252a5314be.json,8fde97da-1fc4-44ed-983a-f0252a5314be
optimized,100,1,200,30000,False,1,,,,,optimized_dfe38e2e-43f2-4cad-9542-00aa07eb6e4a.json,dfe38e2e-43f2-4cad-9542-00aa07eb6e4a
uniform,20,5,80,150000,False,4,,,,,uniform_8785b5a1-fc5f-4c1f-9288-7688e99276c0.json,8785b5a1-fc5f-4c1f-9288-7688e99276c0
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,1.0,1000000.0,optimized_b8692a43-da62-4519-b681-5fd8d5a9f4e2.json,b8692a43-da62-4519-b681-5fd8d5a9f4e2
uniform,20,5,80,150000,False,77,2.55e+17,2.55e+17,5.0,100000.0,uniform_e708a570-7bc6-414d-b4e9-3dbe48cd5f19.json,e708a570-7bc6-414d-b4e9-3dbe48cd5f19
greedy,100,1,0,30000,False,37,3.775e+17,1.325e+17,177.0,1000.0,greedy_a8fbe48a-12e9-40c9-93c2-eb98b2b6be0e.json,a8fbe48a-12e9-40c9-93c2-eb98b2b6be0e
optimized,100,1,200,30000,False,1,,,,,optimized_e3a72a88-bf2e-4c95-bf07-b1e487d11d2c.json,e3a72a88-bf2e-4c95-bf07-b1e487d11d2c
greedy,100,1,100,30000,False,1,,,,,greedy_1a65a962-5338-4e0f-8870-84fc4b3ed8f0.json,1a65a962-5338-4e0f-8870-84fc4b3ed8f0
greedy,100,1,100,30000,False,1,,,,,greedy_1033b9d7-83ea-41d5-8712-61c0ef0835eb.json,1033b9d7-83ea-41d5-8712-61c0ef0835eb
uniform,20,5,80,150000,False,4,,,,,uniform_a38bba6a-f317-43bc-8507-4610561d10df.json,a38bba6a-f317-43bc-8507-4610561d10df
uniform,20,5,80,150000,False,77,2.55e+17,2.55e+17,177.0,1000.0,uniform_9ca245d8-84f9-43f6-b04c-d60aebd2ecda.json,9ca245d8-84f9-43f6-b04c-d60aebd2ecda
optimized,100,1,200,30000,False,1,,,,,optimized_5b82ad4a-e17d-4137-ade7-97f804aa72c1.json,5b82ad4a-e17d-4137-ade7-97f804aa72c1
optimized,100,1,200,30000,False,1,,,,,optimized_309facf4-3655-4a31-bfa7-7daed2d2626a.json,309facf4-3655-4a31-bfa7-7daed2d2626a
uniform,20,5,0,150000,False,4,1e+16,5e+17,1000.0,10000000.0,uniform_641c483e-b0d7-40da-bf48-66472bfd2a16.json,641c483e-b0d7-40da-bf48-66472bfd2a16
optimized,100,1,200,30000,False,1,,,,,optimized_305132e1-f528-4629-b732-ba81043b1456.json,305132e1-f528-4629-b732-ba81043b1456
optimized,100,1,200,30000,False,1,,,,,optimized_191d35b3-ed19-493b-b826-01d9358525a2.json,191d35b3-ed19-493b-b826-01d9358525a2
uniform,20,5,80,150000,False,4,,,,,uniform_31ddd2fd-d180-44f7-8808-9ea833fcb064.json,31ddd2fd-d180-44f7-8808-9ea833fcb064
optimized,100,1,200,30000,False,1,,,,,optimized_71a953cc-d3b8-47a7-aa84-874d03da752f.json,71a953cc-d3b8-47a7-aa84-874d03da752f
greedy,100,1,100,30000,False,1,,,,,greedy_3ce2b911-3a16-411f-88a0-e97d28b7fb02.json,3ce2b911-3a16-411f-88a0-e97d28b7fb02
greedy,100,1,100,30000,False,1,,,,,greedy_5f45b223-355a-4022-82c7-36a58d9a8d9f.json,5f45b223-355a-4022-82c7-36a58d9a8d9f
optimized,100,1,200,30000,False,1,,,,,optimized_03c8e23d-f7cb-40a6-9f38-fd86871eeb31.json,03c8e23d-f7cb-40a6-9f38-fd86871eeb31
greedy,100,1,100,30000,False,1,,,,,greedy_92e06d78-06a4-4447-8c98-bcbb24de251b.json,92e06d78-06a4-4447-8c98-bcbb24de251b
optimized,100,1,0,30000,False,1,1e+16,5e+17,31.0,100000.0,optimized_a1701537-4f73-4efa-a524-0ad00aab7861.json,a1701537-4f73-4efa-a524-0ad00aab7861
uniform,20,5,80,150000,False,4,,,,,uniform_d14afc30-428b-4738-8e01-49f9f26e59fe.json,d14afc30-428b-4738-8e01-49f9f26e59fe
greedy,100,1,0,30000,False,13,1.325e+17,5e+17,1000.0,10000000.0,greedy_e7149611-b57d-4561-830d-b4dcd73f5190.json,e7149611-b57d-4561-830d-b4dcd73f5190
greedy,100,1,100,30000,False,50,5e+17,2.55e+17,177.0,1000000.0,greedy_04b2807a-cdb0-407d-ab9f-8e3607d6b392.json,04b2807a-cdb0-407d-ab9f-8e3607d6b392
greedy,100,1,100,30000,False,1,0.5,0.5,1.0,1000.0,greedy_b211e241-de0c-4662-8a2d-3e1f9b1653cd.json,b211e241-de0c-4662-8a2d-3e1f9b1653cd
optimized,100,1,200,30000,False,37,3.775e+17,5e+17,5.0,10000.0,optimized_15553559-7721-4ee5-8ac6-862b42389a58.json,15553559-7721-4ee5-8ac6-862b42389a58
uniform,20,5,80,150000,False,4,,,,,uniform_98872877-79aa-4316-b844-ac6258abf4e5.json,98872877-79aa-4316-b844-ac6258abf4e5
optimized,100,1,200,30000,False,37,3.775e+17,1e+16,1000.0,10000000.0,optimized_7c800b1b-2e38-417e-a401-c6a86e244f75.json,7c800b1b-2e38-417e-a401-c6a86e244f75
greedy,100,1,100,30000,False,1,0.3775,0.1325,1000.0,10000000.0,greedy_863a7d2f-a1e7-4f4d-88b1-e9477606cdd3.json,863a7d2f-a1e7-4f4d-88b1-e9477606cdd3
optimized,100,1,0,30000,False,50,5e+17,5e+17,177.0,1000.0,optimized_3a149580-3789-498c-89fa-df7b92a9fd85.json,3a149580-3789-498c-89fa-df7b92a9fd85
greedy,100,1,0,30000,False,25,2.55e+17,1.325e+17,1.0,10000.0,greedy_986995f9-5a01-420e-a559-ca8e6642bef9.json,986995f9-5a01-420e-a559-ca8e6642bef9
greedy,100,1,100,30000,False,37,3.775e+17,3.775e+17,5.0,10000.0,greedy_b5dcf1a7-6980-4916-b685-b803e172363b.json,b5dcf1a7-6980-4916-b685-b803e172363b
greedy,100,1,0,30000,False,25,2.55e+17,2.55e+17,1000.0,1000.0,greedy_1f70f41a-0eb2-479a-871e-da055d72545b.json,1f70f41a-0eb2-479a-871e-da055d72545b
uniform,20,5,80,150000,False,4,,,,,uniform_419b21e8-35dd-44fb-b17a-6262c8d55907.json,419b21e8-35dd-44fb-b17a-6262c8d55907
uniform,20,5,80,150000,False,4,1e+16,1e+16,5.0,10000.0,uniform_6f421a2b-94d6-4956-95f3-2a14b44f261f.json,6f421a2b-94d6-4956-95f3-2a14b44f261f
uniform,20,5,80,150000,False,4,,,,,uniform_daf470c0-6390-43a1-9eff-727317c73d97.json,daf470c0-6390-43a1-9eff-727317c73d97
uniform,20,5,80,150000,False,4,0.1325,0.01,177.0,1000000.0,uniform_ca729e83-91f7-474e-b035-21fd4a4a45f6.json,ca729e83-91f7-474e-b035-21fd4a4a45f6
uniform,20,5,80,150000,False,4,0.5,0.5,1.0,10000000.0,uniform_8f06dde4-69d2-40c9-9dfe-9326da12d197.json,8f06dde4-69d2-40c9-9dfe-9326da12d197
optimized,100,1,200,30000,False,1,,,,,optimized_10f53481-6cbd-4411-a872-83ecd87a9abf.json,10f53481-6cbd-4411-a872-83ecd87a9abf
uniform,20,5,0,150000,False,90,3.775e+17,1.325e+17,5.0,1000000.0,uniform_13de9f83-73c8-4a93-b9d8-be30badd0902.json,13de9f83-73c8-4a93-b9d8-be30badd0902
uniform,20,5,80,150000,False,4,,,,,uniform_b80431b2-099f-4d16-b3fc-1bff0adcc4ff.json,b80431b2-099f-4d16-b3fc-1bff0adcc4ff
greedy,100,1,100,30000,False,1,0.5,0.01,1.0,1000.0,greedy_6d8254c3-7619-4b7a-9375-5644af47312f.json,6d8254c3-7619-4b7a-9375-5644af47312f
greedy,100,1,100,30000,False,50,5e+17,5e+17,5.0,100000.0,greedy_24585140-c4e6-4ae9-b955-f112e8522836.json,24585140-c4e6-4ae9-b955-f112e8522836
greedy,100,1,100,30000,False,50,5e+17,1.325e+17,5.0,1000000.0,greedy_07d02860-2d05-4c2e-9f68-c2ec984e25bc.json,07d02860-2d05-4c2e-9f68-c2ec984e25bc
greedy,100,1,100,30000,False,1,1e+16,3.775e+17,1.0,1000000.0,greedy_12355eea-b5c6-4625-9cc7-aacc3c689a3c.json,12355eea-b5c6-4625-9cc7-aacc3c689a3c
uniform,20,5,80,150000,False,4,,,,,uniform_b8346e7f-fd79-404b-b055-b483582a010b.json,b8346e7f-fd79-404b-b055-b483582a010b
uniform,20,5,80,150000,False,4,0.5,0.5,5.0,1000000.0,uniform_b135b406-08d6-4c19-bcf7-565efeecd8cd.json,b135b406-08d6-4c19-bcf7-565efeecd8cd
uniform,20,5,80,150000,False,90,3.775e+17,2.55e+17,31.0,1000.0,uniform_79e4f7d8-7809-4fe6-a780-af6cd4bcea48.json,79e4f7d8-7809-4fe6-a780-af6cd4bcea48
greedy,100,1,0,30000,False,25,2.55e+17,1.325e+17,1.0,1000.0,greedy_de699fa2-c095-46e2-88b4-5e0786429d8b.json,de699fa2-c095-46e2-88b4-5e0786429d8b
greedy,100,1,100,30000,False,1,,,,,greedy_6ca3c24b-6522-4b88-bfeb-84e3245f9cba.json,6ca3c24b-6522-4b88-bfeb-84e3245f9cba
optimized,100,1,200,30000,False,1,,,,,optimized_13e0682b-cdee-47b2-98a8-fc174796ed91.json,13e0682b-cdee-47b2-98a8-fc174796ed91
optimized,100,1,0,30000,False,37,3.775e+17,2.55e+17,1.0,1000.0,optimized_bb36c682-9c3f-4f23-9f13-d71e578d6c8b.json,bb36c682-9c3f-4f23-9f13-d71e578d6c8b
uniform,20,5,80,150000,False,96,5e+17,2.55e+17,1000.0,10000.0,uniform_643c8d1c-190f-4387-880e-77a81591dabd.json,643c8d1c-190f-4387-880e-77a81591dabd
uniform,20,5,80,150000,False,4,1e+16,1e+16,31.0,10000000.0,uniform_3fb8f388-a97f-45dc-af7d-15c31a00814b.json,3fb8f388-a97f-45dc-af7d-15c31a00814b
uniform,20,5,80,150000,False,90,3.775e+17,2.55e+17,1000.0,1000000.0,uniform_c5c7b0ef-ea1d-4bc4-a82d-9443d29a0cc5.json,c5c7b0ef-ea1d-4bc4-a82d-9443d29a0cc5
optimized,100,1,200,30000,False,1,0.1325,0.1325,1000.0,1000000.0,optimized_f7e389b6-61ec-4c15-819d-d796abe2f7ae.json,f7e389b6-61ec-4c15-819d-d796abe2f7ae
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,177.0,10000000.0,greedy_5d531795-b1af-43cc-8861-2344d3ff4fea.json,5d531795-b1af-43cc-8861-2344d3ff4fea
uniform,20,5,80,150000,False,4,1e+16,5e+17,177.0,100000.0,uniform_0f5b62eb-7e7e-403e-90f7-7794829ccd21.json,0f5b62eb-7e7e-403e-90f7-7794829ccd21
uniform,20,5,80,150000,False,4,,,,,uniform_4c718fb0-d906-46ad-9da1-f61ee1d6c11c.json,4c718fb0-d906-46ad-9da1-f61ee1d6c11c
uniform,20,5,80,150000,False,4,,,,,uniform_24c564c2-7d1c-48d1-a36c-b3ec34a761b6.json,24c564c2-7d1c-48d1-a36c-b3ec34a761b6
optimized,100,1,0,30000,False,13,1.325e+17,1e+16,5.0,10000000.0,optimized_10dbaa05-4f7e-4a51-9a07-69689ad4dd52.json,10dbaa05-4f7e-4a51-9a07-69689ad4dd52
greedy,100,1,100,30000,False,1,,,,,greedy_4c789822-8a87-46a9-a27a-a2a2715e9800.json,4c789822-8a87-46a9-a27a-a2a2715e9800
optimized,100,1,200,30000,False,1,1e+16,1e+16,1000.0,10000.0,optimized_addc41a7-e28f-4cd2-95d8-586ec99d2389.json,addc41a7-e28f-4cd2-95d8-586ec99d2389
uniform,20,5,0,150000,False,50,1.325e+17,2.55e+17,31.0,10000.0,uniform_1c30574a-9518-47c5-b0be-de03bef35546.json,1c30574a-9518-47c5-b0be-de03bef35546
optimized,100,1,200,30000,False,1,0.01,0.255,31.0,1000000.0,optimized_75e30b60-f68b-4a26-a241-b18b892c02fe.json,75e30b60-f68b-4a26-a241-b18b892c02fe
optimized,100,1,200,30000,False,1,,,,,optimized_e5599ae9-9f50-4b27-8dae-8df06800160e.json,e5599ae9-9f50-4b27-8dae-8df06800160e
uniform,20,5,80,150000,False,90,3.775e+17,1.325e+17,31.0,1000.0,uniform_4cbe5971-c592-4a16-91ab-6f92bbef4f96.json,4cbe5971-c592-4a16-91ab-6f92bbef4f96
uniform,20,5,80,150000,False,77,2.55e+17,5e+17,5.0,100000.0,uniform_f314236b-31ec-4603-9aea-d35d70a7a22e.json,f314236b-31ec-4603-9aea-d35d70a7a22e
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,31.0,100000.0,greedy_82d925f4-816c-490c-ba23-871a493a6d7e.json,82d925f4-816c-490c-ba23-871a493a6d7e
greedy,100,1,100,30000,False,1,0.3775,0.3775,1.0,1000.0,greedy_f6486e9d-89e4-4096-b01e-6b6f563e7ef1.json,f6486e9d-89e4-4096-b01e-6b6f563e7ef1
uniform,20,5,80,150000,False,4,,,,,uniform_fbb2ef62-837f-4923-bbdd-a570017372ed.json,fbb2ef62-837f-4923-bbdd-a570017372ed
greedy,100,1,100,30000,False,50,5e+17,1e+16,31.0,10000.0,greedy_cdfb0d81-6335-49d4-9f18-35625ead60c6.json,cdfb0d81-6335-49d4-9f18-35625ead60c6
uniform,20,5,80,150000,False,4,1e+16,5e+17,31.0,10000.0,uniform_4856c2f5-9e6f-4ee3-ab32-f36a13d0ffe2.json,4856c2f5-9e6f-4ee3-ab32-f36a13d0ffe2
uniform,20,5,80,150000,False,90,3.775e+17,5e+17,1000.0,1000000.0,uniform_cfe78666-3fa0-46fd-9d9c-e8589ce9ec8b.json,cfe78666-3fa0-46fd-9d9c-e8589ce9ec8b
uniform,20,5,80,150000,False,77,2.55e+17,1.325e+17,5.0,10000000.0,uniform_5023dadc-b05e-43f6-b842-e1b4ed5ba810.json,5023dadc-b05e-43f6-b842-e1b4ed5ba810
uniform,20,5,80,150000,False,4,,,,,uniform_95b25c70-961d-4e35-a1b0-0ad65444f454.json,95b25c70-961d-4e35-a1b0-0ad65444f454
greedy,100,1,100,30000,False,1,,,,,greedy_786b4279-9b65-4927-b8fe-59ba8b9aeb37.json,786b4279-9b65-4927-b8fe-59ba8b9aeb37
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,1.0,10000000.0,optimized_aba2f2c4-d6df-4b40-bc73-9f394800ba14.json,aba2f2c4-d6df-4b40-bc73-9f394800ba14
uniform,20,5,80,150000,False,4,,,,,uniform_c8b1cc8a-6f58-4559-8cf6-d228a1983c34.json,c8b1cc8a-6f58-4559-8cf6-d228a1983c34
greedy,100,1,100,30000,False,1,0.255,0.255,31.0,100000.0,greedy_ac369637-0ad6-491d-a7f0-dc7ff54facba.json,ac369637-0ad6-491d-a7f0-dc7ff54facba
greedy,100,1,100,30000,False,25,2.55e+17,2.55e+17,5.0,100000.0,greedy_7c812603-0c61-4706-8132-c466cb8f5f6b.json,7c812603-0c61-4706-8132-c466cb8f5f6b
greedy,100,1,100,30000,False,1,,,,,greedy_e865a343-1862-4f22-85f6-42c060965a10.json,e865a343-1862-4f22-85f6-42c060965a10
uniform,20,5,80,150000,False,4,,,,,uniform_a976be06-f6a8-4bec-ac12-9e29f089c676.json,a976be06-f6a8-4bec-ac12-9e29f089c676
uniform,20,5,80,150000,False,4,,,,,uniform_bc791fbc-1cd7-4c5c-8a5d-7adbb804b3e3.json,bc791fbc-1cd7-4c5c-8a5d-7adbb804b3e3
greedy,100,1,0,30000,False,50,5e+17,5e+17,177.0,1000000.0,greedy_c5e95ea0-8aad-4e25-a93a-d639aab1e9ee.json,c5e95ea0-8aad-4e25-a93a-d639aab1e9ee
greedy,100,1,100,30000,False,25,2.55e+17,1.325e+17,31.0,10000000.0,greedy_61040b43-76ab-40e1-ac17-89fd034a8888.json,61040b43-76ab-40e1-ac17-89fd034a8888
optimized,100,1,200,30000,False,1,1e+16,1e+16,1.0,100000.0,optimized_05520046-47bb-494e-834f-e225a823503e.json,05520046-47bb-494e-834f-e225a823503e
uniform,20,5,80,150000,False,90,3.775e+17,3.775e+17,1000.0,1000000.0,uniform_18e51c3c-8cc8-4fc5-a81a-c088a7af8c17.json,18e51c3c-8cc8-4fc5-a81a-c088a7af8c17
uniform,20,5,80,150000,False,4,,,,,uniform_360af472-ae5d-4dec-9efb-1721e8a02524.json,360af472-ae5d-4dec-9efb-1721e8a02524
greedy,100,1,100,30000,False,1,,,,,greedy_edaef189-32c6-4cb0-9f00-b80bf0821e3e.json,edaef189-32c6-4cb0-9f00-b80bf0821e3e
optimized,100,1,0,30000,False,13,1.325e+17,3.775e+17,5.0,1000.0,optimized_f46eeaa4-efc4-4313-913b-9d25c3cc0c16.json,f46eeaa4-efc4-4313-913b-9d25c3cc0c16
greedy,100,1,100,30000,False,1,,,,,greedy_5e6c4886-a5c0-4669-8255-4855ef437195.json,5e6c4886-a5c0-4669-8255-4855ef437195
optimized,100,1,200,30000,False,1,,,,,optimized_3cf9615b-d87b-487d-afc2-0ccfeda632c8.json,3cf9615b-d87b-487d-afc2-0ccfeda632c8
greedy,100,1,100,30000,False,1,,,,,greedy_3aad6bd9-58b6-480c-92a5-64ac01c03ef4.json,3aad6bd9-58b6-480c-92a5-64ac01c03ef4
greedy,100,1,100,30000,False,1,1e+16,2.55e+17,1000.0,10000.0,greedy_8ca34f51-427c-4d59-a797-130c41e429f6.json,8ca34f51-427c-4d59-a797-130c41e429f6
optimized,100,1,200,30000,False,1,0.01,0.255,31.0,1000.0,optimized_25457e92-5d2f-414a-8f5f-f52c96f7d7ee.json,25457e92-5d2f-414a-8f5f-f52c96f7d7ee
uniform,20,5,80,150000,False,4,0.01,0.5,1.0,1000.0,uniform_75860bdf-f02a-4b6e-b7e2-dcb04b10a211.json,75860bdf-f02a-4b6e-b7e2-dcb04b10a211
optimized,100,1,200,30000,False,1,,,,,optimized_e3416265-c45e-4fc2-9b8c-5deb192cb457.json,e3416265-c45e-4fc2-9b8c-5deb192cb457
uniform,20,5,80,150000,False,4,,,,,uniform_91f8db8f-b680-468f-94d3-50575e08c1e7.json,91f8db8f-b680-468f-94d3-50575e08c1e7
optimized,100,1,200,30000,False,1,,,,,optimized_796c6e72-b7d4-45ac-94a2-71ef1830f072.json,796c6e72-b7d4-45ac-94a2-71ef1830f072
uniform,20,5,80,150000,False,4,,,,,uniform_4f621575-88c2-41c4-94c9-fae1afe49233.json,4f621575-88c2-41c4-94c9-fae1afe49233
optimized,100,1,200,30000,False,1,,,,,optimized_5584ec66-825e-4a5b-8c9e-4892483b2a7a.json,5584ec66-825e-4a5b-8c9e-4892483b2a7a
optimized,100,1,0,30000,False,50,5e+17,1e+16,177.0,1000.0,optimized_0e665825-134e-45b4-aba9-9524ed40ce55.json,0e665825-134e-45b4-aba9-9524ed40ce55
uniform,20,5,80,150000,False,4,,,,,uniform_f9ab1dff-210a-4587-8665-c3333e462063.json,f9ab1dff-210a-4587-8665-c3333e462063
uniform,20,5,80,150000,False,4,,,,,uniform_2fef132f-7cf8-4afb-8d21-10fbb1cec8e1.json,2fef132f-7cf8-4afb-8d21-10fbb1cec8e1
optimized,100,1,200,30000,False,37,3.775e+17,1e+16,1.0,100000.0,optimized_a4e759b7-a700-4a7d-981e-546cd99d7859.json,a4e759b7-a700-4a7d-981e-546cd99d7859
